"id","game","event_type","created_at","team_name","player_name","related_player_name","result","minute","extra_minute","previous_player_event","previous_player_event_at","seconds_after_previous_event","player_id","related_player_id","participant_id","fixture_id"
116603326,Spain vs Germany (2024-07-05),Substitution,2024-07-05 19:20:00.000,Spain,Mikel Oyarzabal,Álvaro Morata,,80,0,,,,186932,129660,18710,19032601
116604745,Spain vs Germany (2024-07-05),Yellowcard,2024-07-05 19:50:00.000,Spain,Rodri,,,110,0,,,,186910,,18710,19032601
116605572,Spain vs Germany (2024-07-05),Yellowcard,2024-07-05 20:00:00.000,Spain,Fabián Ruiz,,,120,0,Yellowcard,2024-07-05 20:00:00.000,0.0,186735,,18710,19032601
116605519,Spain vs Germany (2024-07-05),Yellowcard,2024-07-05 20:00:00.000,Spain,Fabián Ruiz,,,120,0,,,,186735,,18710,19032601
116602846,Spain vs Germany (2024-07-05),Substitution,2024-07-05 18:46:00.000,Spain,Nacho Fernández ,Robin Le Normand,,46,0,,,,186353,100580,18710,19032601
116601838,Spain vs Germany (2024-07-05),Yellowcard,2024-07-05 18:29:00.000,Spain,Robin Le Normand,,,29,0,,,,100580,,18710,19032601
116602910,Spain vs Germany (2024-07-05),Goal,2024-07-05 18:51:00.000,Spain,Dani Olmo,Lamine Yamal,"1-0",51,0,Substitution,2024-07-05 18:08:00.000,2580.0,74060,37656179,18710,19032601
116601691,Spain vs Germany (2024-07-05),Substitution,2024-07-05 18:08:00.000,Spain,Dani Olmo,Pedri,,8,0,,,,74060,37288001,18710,19032601
116604973,Spain vs Germany (2024-07-05),Yellowcard,2024-07-05 19:53:00.000,Germany,Deniz Undav,,,113,0,,,,41077,,18660,19032601
116601827,Spain vs Germany (2024-07-05),Yellowcard,2024-07-05 18:28:00.000,Germany,David Raum,,,28,0,,,,36119,,18660,19032601
116602988,Spain vs Germany (2024-07-05),Yellowcard,2024-07-05 18:56:00.000,Germany,Robert Andrich,,,56,0,Substitution,2024-07-05 18:46:00.000,600.0,34880,,18660,19032601
116602845,Spain vs Germany (2024-07-05),Substitution,2024-07-05 18:46:00.000,Germany,Robert Andrich,Emre Can,,46,0,,,,34880,1388,18660,19032601
116603929,Spain vs Germany (2024-07-05),Substitution,2024-07-05 19:31:00.000,Germany,Waldemar Anton,Kai Havertz,,91,0,,,,32728,32612,18660,19032601
116605305,Spain vs Germany (2024-07-05),Goal,2024-07-05 19:59:00.000,Spain,Mikel Merino,Dani Olmo,"2-1",119,0,Substitution,2024-07-05 19:20:00.000,2340.0,32710,74060,18710,19032601
116603318,Spain vs Germany (2024-07-05),Substitution,2024-07-05 19:20:00.000,Spain,Mikel Merino,Nico Williams,,80,0,,,,32710,37297544,18710,19032601
116603224,Spain vs Germany (2024-07-05),Yellowcard,2024-07-05 19:13:00.000,Germany,Maximilian Mittelstädt,,,73,0,Substitution,2024-07-05 18:57:00.000,960.0,32384,,18660,19032601
116602995,Spain vs Germany (2024-07-05),Substitution,2024-07-05 18:57:00.000,Germany,Maximilian Mittelstädt,David Raum,,57,0,,,,32384,36119,18660,19032601
116601738,Spain vs Germany (2024-07-05),Yellowcard,2024-07-05 18:13:00.000,Germany,Antonio Rüdiger,,,13,0,,,,31837,,18660,19032601
116605677,Spain vs Germany (2024-07-05),Yellow/Red card,2024-07-05 20:06:00.000,Spain,Daniel Carvajal,,,120,6,Yellowcard,2024-07-05 19:40:00.000,1560.0,31647,,18710,19032601
116604345,Spain vs Germany (2024-07-05),Yellowcard,2024-07-05 19:40:00.000,Spain,Daniel Carvajal,,,100,0,,,,31647,,18710,19032601
116602991,Spain vs Germany (2024-07-05),Substitution,2024-07-05 18:57:00.000,Germany,Niclas Füllkrug,İlkay Gündoğan,,57,0,,,,31532,4842,18660,19032601
116603115,Spain vs Germany (2024-07-05),Yellowcard,2024-07-05 19:07:00.000,Germany,Toni Kroos,,,67,0,,,,30289,,18660,19032601
116603319,Spain vs Germany (2024-07-05),Substitution,2024-07-05 19:20:00.000,Germany,Thomas Müller,Jonathan Tah,,80,0,,,,30286,31836,18660,19032601
116604396,Spain vs Germany (2024-07-05),Substitution,2024-07-05 19:42:00.000,Spain,Joselu,Fabián Ruiz,,102,0,,,,1468,186735,18710,19032601
116230180,Turkey vs Georgia (2024-06-18),VAR,2024-06-18 18:27:00.000,Turkey,Kenan Yıldız,,,27,0,,,,37598725,,18716,19032640
116232324,Turkey vs Georgia (2024-06-18),Goal,2024-06-18 19:05:00.000,Turkey,Arda Güler,Kaan Ayhan,"2-1",65,0,,,,37547467,31878,18716,19032640
116230221,Turkey vs Georgia (2024-06-18),Goal,2024-06-18 18:32:00.000,Georgia,Georges Mikautadze,Giorgi Kochorashvili,"1-1",32,0,,,,13963088,106911,18692,19032640
116230164,Turkey vs Georgia (2024-06-18),Goal,2024-06-18 18:25:00.000,Turkey,Mert Müldür,,"1-0",25,0,,,,2510388,,18716,19032640
116232439,Turkey vs Georgia (2024-06-18),Substitution,2024-06-18 19:14:00.000,Georgia,Zuriko Davitashvili,Giorgi Chakvetadze,,74,0,,,,539555,106821,18692,19032640
116232917,Turkey vs Georgia (2024-06-18),Goal,2024-06-18 19:37:00.000,Turkey,Kerem Aktürkoğlu,Orkun Kökçü,"3-1",90,7,Substitution,2024-06-18 19:25:00.000,720.0,534383,4545376,18716,19032640
116232624,Turkey vs Georgia (2024-06-18),Substitution,2024-06-18 19:25:00.000,Turkey,Kerem Aktürkoğlu,Kenan Yıldız,,85,0,,,,534383,37598725,18716,19032640
116232627,Turkey vs Georgia (2024-06-18),Substitution,2024-06-18 19:25:00.000,Georgia,Zeki Çelik,Solomon Kvirkvelia,,85,0,,,,450031,169788,18692,19032640
116232535,Turkey vs Georgia (2024-06-18),Substitution,2024-06-18 19:19:00.000,Turkey,Yusuf Yazıcı,Arda Güler,,79,0,,,,202568,37547467,18716,19032640
116230243,Turkey vs Georgia (2024-06-18),Yellowcard,2024-06-18 18:35:00.000,Turkey,Abdülkerim Bardakcı,,,35,0,,,,201370,,18716,19032640
116232239,Turkey vs Georgia (2024-06-18),Yellowcard,2024-06-18 18:55:00.000,Georgia,Solomon Kvirkvelia,,,55,0,,,,169788,,18692,19032640
116232534,Turkey vs Georgia (2024-06-18),Substitution,2024-06-18 19:19:00.000,Turkey,Merih Demiral,Kaan Ayhan,,79,0,,,,164069,31878,18716,19032640
116232722,Turkey vs Georgia (2024-06-18),Substitution,2024-06-18 19:29:00.000,Georgia,Sandro Altunashvili,Anzor Mekvabishvili,,89,0,,,,105926,25922119,18692,19032640
116232440,Turkey vs Georgia (2024-06-18),Substitution,2024-06-18 19:14:00.000,Georgia,Luka Lochoshvili,Georgiy Tsitaishvili,,74,0,,,,104100,537257,18692,19032640
116232650,Turkey vs Georgia (2024-06-18),Substitution,2024-06-18 19:25:00.000,Turkey,Budu Zivzivadze,Mert Müldür,,85,0,,,,84625,2510388,18716,19032640
116232769,Turkey vs Georgia (2024-06-18),Substitution,2024-06-18 19:32:00.000,Turkey,Salih Özcan,Hakan Çalhanoğlu,,90,2,,,,32622,31825,18716,19032640
116232703,Turkey vs Georgia (2024-06-18),Yellowcard,2024-06-18 19:29:00.000,Turkey,Hakan Çalhanoğlu,,,89,0,,,,31825,,18716,19032640
116310107,Turkey vs Portugal (2024-06-22),Substitution,2024-06-22 18:58:00.000,Turkey,Kenan Yıldız,Kaan Ayhan,,58,0,,,,37598725,31878,18716,19032643
116310909,Turkey vs Portugal (2024-06-22),Substitution,2024-06-22 19:28:00.000,Portugal,João Neves,Vitinha,,88,0,,,,37592729,4545430,18701,19032643
116310479,Turkey vs Portugal (2024-06-22),Substitution,2024-06-22 19:10:00.000,Turkey,Arda Güler,Yunus Akgün,,70,0,,,,37547467,5640825,18716,19032643
116310826,Turkey vs Portugal (2024-06-22),Substitution,2024-06-22 19:23:00.000,Portugal,António Silva,Pepe,,83,0,,,,37354828,184934,18701,19032643
116310115,Turkey vs Portugal (2024-06-22),Substitution,2024-06-22 18:58:00.000,Turkey,İsmail Yüksek,Kerem Aktürkoğlu,,58,0,,,,22528506,534383,18716,19032643
116307152,Turkey vs Portugal (2024-06-22),Yellowcard,2024-06-22 18:39:00.000,Portugal,Rafael Leão,,,39,0,,,,540251,,18701,19032643
116309844,Turkey vs Portugal (2024-06-22),Substitution,2024-06-22 18:46:00.000,Portugal,Pedro Neto,Rafael Leão,,46,0,,,,496775,540251,18701,19032643
116307213,Turkey vs Portugal (2024-06-22),Yellowcard,2024-06-22 18:42:00.000,Turkey,Zeki Çelik,,,42,0,,,,450031,,18716,19032643
116307199,Turkey vs Portugal (2024-06-22),Yellowcard,2024-06-22 18:42:00.000,Turkey,Samet Akaydin,,,42,0,Goal,2024-06-22 18:28:00.000,840.0,390543,,18716,19032643
116306986,Turkey vs Portugal (2024-06-22),Goal,2024-06-22 18:28:00.000,Portugal,Samet Akaydin,,"0-2",28,0,,,,390543,,18701,19032643
116309846,Turkey vs Portugal (2024-06-22),Substitution,2024-06-22 18:46:00.000,Turkey,Yusuf Yazıcı,Orkun Kökçü,,46,0,,,,202568,4545376,18716,19032643
116306953,Turkey vs Portugal (2024-06-22),Yellowcard,2024-06-22 18:25:00.000,Turkey,Abdülkerim Bardakcı,,,25,0,,,,201370,,18716,19032643
116310630,Turkey vs Portugal (2024-06-22),Substitution,2024-06-22 19:15:00.000,Turkey,Merih Demiral,Samet Akaydin,,75,0,,,,164069,390543,18716,19032643
116310450,Turkey vs Portugal (2024-06-22),Substitution,2024-06-22 19:08:00.000,Portugal,Nélson Semedo,João Cancelo,,68,0,,,,160110,160956,18701,19032643
116307241,Turkey vs Portugal (2024-06-22),Yellowcard,2024-06-22 18:45:00.000,Portugal,João Palhinha,,,45,0,,,,160072,,18701,19032643
116309845,Turkey vs Portugal (2024-06-22),Substitution,2024-06-22 18:46:00.000,Portugal,Rúben Neves,João Palhinha,,46,0,,,,159699,160072,18701,19032643
116310025,Turkey vs Portugal (2024-06-22),Goal,2024-06-22 18:56:00.000,Portugal,Bruno Fernandes,Cristiano Ronaldo,"0-3",56,0,,,,129602,580,18701,19032643
116306890,Turkey vs Portugal (2024-06-22),Goal,2024-06-22 18:21:00.000,Portugal,Bernardo Silva,,"0-1",21,0,,,,96353,,18701,19032643
116543277,Portugal vs Slovenia (2024-07-01),Yellowcard,2024-07-01 22:51:00.000,Portugal,Roberto Martínez Montoliú,,,111,0,Redcard,2024-07-01 22:46:00.000,300.0,,,18701,19032609
116543263,Portugal vs Slovenia (2024-07-01),Redcard,2024-07-01 22:46:00.000,Slovenia,Matjaž Kek,,,105,1,,,,,,18630,19032609
116540564,Portugal vs Slovenia (2024-07-01),Substitution,2024-07-01 22:16:00.000,Portugal,Francisco Conceição,Rafael Leão,,76,0,,,,37328006,540251,18701,19032609
116540343,Portugal vs Slovenia (2024-07-01),Yellowcard,2024-07-01 21:32:00.000,Slovenia,V. Drkušić,,,32,0,,,,21413492,,18630,19032609
116543206,Portugal vs Slovenia (2024-07-01),Yellowcard,2024-07-01 22:46:00.000,Slovenia,J. Bijol,,,106,0,,,,1548632,,18630,19032609
116540366,Portugal vs Slovenia (2024-07-01),Yellowcard,2024-07-01 21:37:00.000,Slovenia,Ž. Karničnik,,,37,0,,,,688941,,18630,19032609
116540557,Portugal vs Slovenia (2024-07-01),Substitution,2024-07-01 22:14:00.000,Slovenia,Ž. Celar,J. Mlakar,,74,0,,,,459196,133994,18630,19032609
116543217,Portugal vs Slovenia (2024-07-01),Yellowcard,2024-07-01 22:47:00.000,Slovenia,J. Balkovec,,,107,0,Penalty Shootout Missed,2024-07-01 21:03:00.000,6240.0,183013,,18630,19032609
116543484,Portugal vs Slovenia (2024-07-01),Penalty Shootout Missed,2024-07-01 21:03:00.000,Slovenia,J. Balkovec,,"1-0",3,0,,,,183013,,18630,19032609
116543261,Portugal vs Slovenia (2024-07-01),Yellowcard,2024-07-01 22:47:00.000,Portugal,João Cancelo,,,107,0,,,,160956,,18701,19032609
116543306,Portugal vs Slovenia (2024-07-01),Substitution,2024-07-01 22:57:00.000,Portugal,Nélson Semedo,Pepe,,117,0,,,,160110,184934,18701,19032609
116540535,Portugal vs Slovenia (2024-07-01),Substitution,2024-07-01 22:05:00.000,Portugal,Diogo Jota,Vitinha,,65,0,,,,159917,4545430,18701,19032609
116543307,Portugal vs Slovenia (2024-07-01),Substitution,2024-07-01 22:58:00.000,Portugal,Rúben Neves,João Cancelo,,118,0,,,,159699,160956,18701,19032609
116543497,Portugal vs Slovenia (2024-07-01),Penalty Shootout Goal,2024-07-01 21:04:00.000,Portugal,Bruno Fernandes,,"2-0",4,0,,,,129602,,18701,19032609
116543199,Portugal vs Slovenia (2024-07-01),Substitution,2024-07-01 22:46:00.000,Slovenia,J. Iličić,T. Elšnik,,106,0,Penalty Shootout Missed,2024-07-01 21:01:00.000,6300.0,128899,7159,18630,19032609
116543456,Portugal vs Slovenia (2024-07-01),Penalty Shootout Missed,2024-07-01 21:01:00.000,Slovenia,J. Iličić,,"0-0",1,0,,,,128899,,18630,19032609
116543555,Portugal vs Slovenia (2024-07-01),Penalty Shootout Goal,2024-07-01 21:06:00.000,Portugal,Bernardo Silva,,"3-0",6,0,,,,96353,,18701,19032609
116540639,Portugal vs Slovenia (2024-07-01),Substitution,2024-07-01 22:27:00.000,Slovenia,B. Verbič,P. Stojanović,,87,0,Penalty Shootout Missed,2024-07-01 21:05:00.000,4920.0,84457,74146,18630,19032609
116543528,Portugal vs Slovenia (2024-07-01),Penalty Shootout Missed,2024-07-01 21:05:00.000,Slovenia,B. Verbič,,"2-0",5,0,,,,84457,,18630,19032609
116543137,Portugal vs Slovenia (2024-07-01),Yellowcard,2024-07-01 22:41:00.000,Slovenia,J. Gorenc Stankovič,,,101,0,Substitution,2024-07-01 22:14:00.000,1620.0,3339,,18630,19032609
116540559,Portugal vs Slovenia (2024-07-01),Substitution,2024-07-01 22:14:00.000,Slovenia,J. Gorenc Stankovič,A. Šporar,,74,0,,,,3339,182905,18630,19032609
116543172,Portugal vs Slovenia (2024-07-01),Missed Penalty,2024-07-01 22:45:00.000,Portugal,Cristiano Ronaldo,Cristiano Ronaldo,,105,0,Penalty Shootout Goal,2024-07-01 21:02:00.000,6180.0,580,580,18701,19032609
116543466,Portugal vs Slovenia (2024-07-01),Penalty Shootout Goal,2024-07-01 21:02:00.000,Portugal,Cristiano Ronaldo,,"1-0",2,0,,,,580,,18701,19032609
116250953,Scotland vs Switzerland (2024-06-19),Substitution,2024-06-19 22:26:00.000,Switzerland,Zeki Amdouni,Dan Ndoye,,86,0,,,,37261110,19978623,18708,19045702
116250958,Scotland vs Switzerland (2024-06-19),Substitution,2024-06-19 22:26:00.000,Switzerland,Leonidas Stergiou,Silvan Widmer,,86,0,,,,24817462,129609,18708,19045702
116250889,Scotland vs Switzerland (2024-06-19),Substitution,2024-06-19 22:15:00.000,Switzerland,Fabian Rieder,Rubén Vargas,,75,0,,,,24817439,1478864,18708,19045702
116250082,Scotland vs Switzerland (2024-06-19),VAR,2024-06-19 21:33:00.000,Switzerland,Dan Ndoye,,,33,0,,,,19978623,,18708,19045702
116250806,Scotland vs Switzerland (2024-06-19),Yellowcard,2024-06-19 21:51:00.000,Scotland,Scott McTominay,,,51,0,Goal,2024-06-19 21:13:00.000,2280.0,455376,,18706,19045702
116249772,Scotland vs Switzerland (2024-06-19),Goal,2024-06-19 21:13:00.000,Scotland,Scott McTominay,Callum McGregor,"1-0",13,0,,,,455376,8585,18706,19045702
116250946,Scotland vs Switzerland (2024-06-19),Yellowcard,2024-06-19 22:26:00.000,Switzerland,Vincent Sierro,,,86,0,Substitution,2024-06-19 22:15:00.000,660.0,198045,,18708,19045702
116250890,Scotland vs Switzerland (2024-06-19),Substitution,2024-06-19 22:15:00.000,Switzerland,Vincent Sierro,Remo Freuler,,75,0,,,,198045,130145,18708,19045702
116250870,Scotland vs Switzerland (2024-06-19),Yellowcard,2024-06-19 22:08:00.000,Scotland,Scott McKenna,,,68,0,Substitution,2024-06-19 22:01:00.000,420.0,173047,,18706,19045702
116250840,Scotland vs Switzerland (2024-06-19),Substitution,2024-06-19 22:01:00.000,Scotland,Scott McKenna,Kieran Tierney,,61,0,,,,173047,172960,18706,19045702
116250979,Scotland vs Switzerland (2024-06-19),Substitution,2024-06-19 22:30:00.000,Scotland,Lawrence Shankland,Ché Adams,,90,0,,,,172938,3596,18706,19045702
116250978,Scotland vs Switzerland (2024-06-19),Substitution,2024-06-19 22:30:00.000,Scotland,Ryan Christie,John McGinn,,90,0,,,,172752,172611,18706,19045702
116250877,Scotland vs Switzerland (2024-06-19),Yellowcard,2024-06-19 22:11:00.000,Scotland,John McGinn,,,71,0,,,,172611,,18706,19045702
116250910,Scotland vs Switzerland (2024-06-19),Substitution,2024-06-19 22:19:00.000,Scotland,Kenny McLean,Billy Gilmour,,79,0,,,,172385,6599973,18706,19045702
116250951,Scotland vs Switzerland (2024-06-19),VAR,2024-06-19 22:23:00.000,Switzerland,Breel Embolo,,,83,0,Substitution,2024-06-19 22:00:00.000,1380.0,32538,,18708,19045702
116250836,Scotland vs Switzerland (2024-06-19),Substitution,2024-06-19 22:00:00.000,Switzerland,Breel Embolo,Xherdan Shaqiri,,60,0,,,,32538,1714,18708,19045702
116250002,Scotland vs Switzerland (2024-06-19),Yellowcard,2024-06-19 21:31:00.000,Switzerland,Ricardo Rodríguez,,,31,0,,,,31653,,18708,19045702
116249935,Scotland vs Switzerland (2024-06-19),Goal,2024-06-19 21:26:00.000,Switzerland,Xherdan Shaqiri,,"1-1",26,0,,,,1714,,18708,19045702
116392008,Netherlands vs Austria (2024-06-25),Yellowcard,2024-06-25 19:34:00.000,Austria,Leopold Querfeld,,,90,4,Substitution,2024-06-25 19:02:00.000,1920.0,37536352,,18643,19032632
116391693,Netherlands vs Austria (2024-06-25),Substitution,2024-06-25 19:02:00.000,Austria,Leopold Querfeld,Florian Grillitsch,,62,0,,,,37536352,32378,18643,19032632
116390115,Netherlands vs Austria (2024-06-25),Substitution,2024-06-25 18:35:00.000,Netherlands,Xavi Simons,Joey Veerman,,35,0,,,,37317392,29394,18694,19032632
116391719,Netherlands vs Austria (2024-06-25),Substitution,2024-06-25 19:05:00.000,Netherlands,Micky van de Ven,Nathan Aké,,65,0,,,,37296248,1869,18694,19032632
116390089,Netherlands vs Austria (2024-06-25),Yellowcard,2024-06-25 18:33:00.000,Austria,Patrick Wimmer,,,33,0,,,,37259654,,18643,19032632
116391681,Netherlands vs Austria (2024-06-25),Substitution,2024-06-25 19:02:00.000,Austria,Christoph Baumgartner,Philipp Lienhart,,62,0,,,,3862700,186848,18643,19032632
116389901,Netherlands vs Austria (2024-06-25),Goal,2024-06-25 18:06:00.000,Austria,Donyell Malen,Alexander Prass,"0-1",6,0,,,,537758,31626002,18643,19032632
116391649,Netherlands vs Austria (2024-06-25),Goal,2024-06-25 18:59:00.000,Austria,Romano Schmid,Florian Grillitsch,"1-2",59,0,,,,459660,32378,18643,19032632
116391682,Netherlands vs Austria (2024-06-25),Substitution,2024-06-25 19:02:00.000,Austria,Konrad Laimer,Patrick Wimmer,,62,0,,,,52585,37259654,18643,19032632
116390085,Netherlands vs Austria (2024-06-25),Yellowcard,2024-06-25 18:32:00.000,Austria,Stefan Posch,,,32,0,,,,33770,,18643,19032632
116391876,Netherlands vs Austria (2024-06-25),Goal,2024-06-25 19:20:00.000,Austria,Marcel Sabitzer,Christoph Baumgartner,"2-3",80,0,,,,32582,3862700,18643,19032632
116391853,Netherlands vs Austria (2024-06-25),Substitution,2024-06-25 19:18:00.000,Austria,Michael Gregoritsch,Marko Arnautovic,,78,0,,,,32361,1139,18643,19032632
116391474,Netherlands vs Austria (2024-06-25),Goal,2024-06-25 18:47:00.000,Netherlands,Cody Gakpo,Xavi Simons,"1-1",47,0,,,,30062,37317392,18694,19032632
116391793,Netherlands vs Austria (2024-06-25),Substitution,2024-06-25 19:12:00.000,Netherlands,Wout Weghorst,Donyell Malen,,72,0,,,,25317,537758,18694,19032632
116391728,Netherlands vs Austria (2024-06-25),Substitution,2024-06-25 19:05:00.000,Netherlands,Georginio Wijnaldum,Tijjani Reijnders,,65,0,,,,1365,3156873,18694,19032632
116391836,Netherlands vs Austria (2024-06-25),VAR,2024-06-25 19:17:00.000,Netherlands,Memphis Depay,,,77,0,Goal,2024-06-25 19:15:00.000,120.0,929,,18694,19032632
116391832,Netherlands vs Austria (2024-06-25),Goal,2024-06-25 19:15:00.000,Netherlands,Memphis Depay,Wout Weghorst,"2-2",75,0,,,,929,25317,18694,19032632
116391979,Netherlands vs Austria (2024-06-25),Substitution,2024-06-25 19:32:00.000,Austria,Andreas Weimann,Romano Schmid,,90,2,,,,339,459660,18643,19032632
116191724,Slovenia vs Denmark (2024-06-16),Substitution,2024-06-16 19:34:00.000,Slovenia,David Brekalo,Andraz Sporar,,90,4,,,,2823098,182905,18630,19032622
116190207,Slovenia vs Denmark (2024-06-16),Yellowcard,2024-06-16 18:49:00.000,Denmark,Morten Hjulmand,,,49,0,,,,540189,,18583,19032622
116191418,Slovenia vs Denmark (2024-06-16),Yellowcard,2024-06-16 19:24:00.000,Slovenia,Zan Celar,,,84,0,Substitution,2024-06-16 19:15:00.000,540.0,459196,,18630,19032622
116191222,Slovenia vs Denmark (2024-06-16),Substitution,2024-06-16 19:15:00.000,Slovenia,Zan Celar,Jan Mlakar,,75,0,,,,459196,133994,18630,19032622
116191725,Slovenia vs Denmark (2024-06-16),Substitution,2024-06-16 19:34:00.000,Slovenia,Jasmin Kurtic,Benjamin Sesko,,90,4,,,,129263,24818280,18630,19032622
116191256,Slovenia vs Denmark (2024-06-16),Substitution,2024-06-16 19:18:00.000,Denmark,Joakim Maehle,Victor Kristiansen,,78,0,,,,84604,32796825,18583,19032622
116191101,Slovenia vs Denmark (2024-06-16),Substitution,2024-06-16 19:07:00.000,Slovenia,Benjamin Verbic,Petar Stojanović,,67,0,,,,84457,74146,18630,19032622
116191229,Slovenia vs Denmark (2024-06-16),Goal,2024-06-16 19:17:00.000,Slovenia,Erik Janza,,"1-1",77,0,,,,81827,,18630,19032622
116190857,Slovenia vs Denmark (2024-06-16),Yellowcard,2024-06-16 18:53:00.000,Slovenia,Petar Stojanović,,,53,0,,,,74146,,18630,19032622
116191546,Slovenia vs Denmark (2024-06-16),Substitution,2024-06-16 19:29:00.000,Denmark,Thomas Delaney,Morten Hjulmand,,89,0,,,,33677,540189,18583,19032622
116191372,Slovenia vs Denmark (2024-06-16),Substitution,2024-06-16 19:23:00.000,Denmark,Yussuf Poulsen,Rasmus Højlund,,83,0,,,,32587,37325012,18583,19032622
116191370,Slovenia vs Denmark (2024-06-16),Substitution,2024-06-16 19:23:00.000,Denmark,Christian Nørgaard,Pierre-Emile Højbjerg,,83,0,,,,31609,1744,18583,19032622
116191356,Slovenia vs Denmark (2024-06-16),Substitution,2024-06-16 19:23:00.000,Denmark,Kasper Dolberg,Jonas Wind,,83,0,,,,26033,537914,18583,19032622
116191223,Slovenia vs Denmark (2024-06-16),Substitution,2024-06-16 19:15:00.000,Slovenia,Jon Gorenc Stankovic,Timi Max Elsnik,,75,0,,,,3339,7159,18630,19032622
116187156,Slovenia vs Denmark (2024-06-16),Goal,2024-06-16 18:17:00.000,Denmark,Christian Eriksen,Jonas Wind,"0-1",17,0,,,,992,537914,18583,19032622
116357526,Scotland vs Hungary (2024-06-23),Yellowcard,2024-06-23 22:41:00.000,Hungary,Kevin Csoboth,,,90,11,Goal,2024-06-23 22:40:00.000,60.0,11705271,,18732,19045703
116355750,Scotland vs Hungary (2024-06-23),Goal,2024-06-23 22:40:00.000,Hungary,Kevin Csoboth,Roland Sallai,"0-1",90,10,Substitution,2024-06-23 22:26:00.000,840.0,11705271,114021,18732,19045703
116354268,Scotland vs Hungary (2024-06-23),Substitution,2024-06-23 22:26:00.000,Hungary,Kevin Csoboth,Bendegúz Bolla,,86,0,,,,11705271,3169774,18732,19045703
116352915,Scotland vs Hungary (2024-06-23),Yellowcard,2024-06-23 21:50:00.000,Scotland,Scott McTominay,,,50,0,,,,455376,,18706,19045703
116354386,Scotland vs Hungary (2024-06-23),Substitution,2024-06-23 22:29:00.000,Scotland,Lewis Morgan,Andrew Robertson,,89,0,,,,172951,1078,18706,19045703
116353819,Scotland vs Hungary (2024-06-23),Substitution,2024-06-23 22:16:00.000,Scotland,Lawrence Shankland,Ché Adams,,76,0,,,,172938,3596,18706,19045703
116354137,Scotland vs Hungary (2024-06-23),Substitution,2024-06-23 22:23:00.000,Scotland,Ryan Christie,Billy Gilmour,,83,0,,,,172752,6599973,18706,19045703
116354143,Scotland vs Hungary (2024-06-23),Substitution,2024-06-23 22:23:00.000,Scotland,Kenny McLean,Anthony Ralston,,83,0,,,,172385,173129,18706,19045703
116353808,Scotland vs Hungary (2024-06-23),Substitution,2024-06-23 22:16:00.000,Scotland,Stuart Armstrong,John McGinn,,76,0,,,,172357,172611,18706,19045703
116352116,Scotland vs Hungary (2024-06-23),Yellowcard,2024-06-23 21:44:00.000,Hungary,András Schäfer,,,44,0,,,,115485,,18732,19045703
116353262,Scotland vs Hungary (2024-06-23),Substitution,2024-06-23 22:01:00.000,Hungary,Ádám Nagy,Callum Styles,,61,0,,,,114226,10351,18732,19045703
116353726,Scotland vs Hungary (2024-06-23),Substitution,2024-06-23 22:14:00.000,Hungary,Martin Ádám,Márton Dárdai,,74,0,,,,114118,23707369,18732,19045703
116354279,Scotland vs Hungary (2024-06-23),Substitution,2024-06-23 22:26:00.000,Hungary,Zsolt Nagy,Milos Kerkez,,86,0,,,,114032,37381778,18732,19045703
116353735,Scotland vs Hungary (2024-06-23),Substitution,2024-06-23 22:14:00.000,Hungary,Attila Szalai,Barnabás Varga,,74,0,,,,53557,52903,18732,19045703
116353961,Scotland vs Hungary (2024-06-23),Yellowcard,2024-06-23 22:15:00.000,Hungary,L. Kleinheisler,,,75,0,,,,32460,,18732,19045703
116351551,Scotland vs Hungary (2024-06-23),Yellowcard,2024-06-23 21:26:00.000,Hungary,Willi Orbán,,,26,0,,,,31077,,18732,19045703
116351306,Scotland vs Hungary (2024-06-23),Yellowcard,2024-06-23 21:18:00.000,Hungary,Callum Styles,,,18,0,,,,10351,,18732,19045703
116378574,Albania vs Spain (2024-06-24),Substitution,2024-06-24 22:12:00.000,Spain,Lamine Yamal,Ferran Torres,,72,0,,,,37656179,448389,18710,19032621
116378521,Albania vs Spain (2024-06-24),Substitution,2024-06-24 22:02:00.000,Spain,Fermín López,Mikel Oyarzabal,,62,0,,,,37596363,186932,18710,19032621
116378731,Albania vs Spain (2024-06-24),Yellowcard,2024-06-24 22:29:00.000,Albania,Medon Berisha,,,89,0,Substitution,2024-06-24 22:10:00.000,1140.0,37592696,,18641,19032621
116378560,Albania vs Spain (2024-06-24),Substitution,2024-06-24 22:10:00.000,Albania,Medon Berisha,Qazim Laci,,70,0,,,,37592696,78462,18641,19032621
116378512,Albania vs Spain (2024-06-24),Substitution,2024-06-24 21:59:00.000,Albania,Armando Broja,Rey Manaj,,59,0,,,,23697427,129812,18641,19032621
116378666,Albania vs Spain (2024-06-24),Substitution,2024-06-24 22:21:00.000,Albania,Ernest Muci,Jasir Asani,,81,0,,,,10966299,142532,18641,19032621
116378695,Albania vs Spain (2024-06-24),Substitution,2024-06-24 22:24:00.000,Spain,Álex Baena,Dani Olmo,,84,0,,,,7698436,74060,18710,19032621
116378756,Albania vs Spain (2024-06-24),Yellowcard,2024-06-24 22:30:00.000,Spain,Dani Vivian,,,90,0,,,,3510288,,18710,19032621
116378562,Albania vs Spain (2024-06-24),Substitution,2024-06-24 22:10:00.000,Albania,Arbër Hoxha,Nedim Bajrami,,70,0,,,,1486200,198736,18641,19032621
